"user_id","ab_group","start_ts","end_ts","pdate"
Cmo4IGRRLAMRpgAhCyoVAg==,B,"2023-05-02 15:31:02.256944","2023-05-02 15:36:37.853863","2023-05-02"
Cmo4IGRRMU4RpgAhC00AAg==,A,"2023-05-02 15:51:56.134554","2023-05-02 16:08:27.282946","2023-05-02"
Cmo4IGRRMYwR+gAfCz7uAg==,B,"2023-05-02 15:52:34.000281","2023-05-02 16:00:38.951733","2023-05-02"
Cmo4IGRRN1UPogAeC0/xAg==,A,"2023-05-02 16:16:31.544402","2023-05-02 16:24:47.127463","2023-05-02"
Cmo4IGRRNBwRpgAhC2BfAg==,B,"2023-05-02 16:03:09.699285","2023-05-02 16:10:04.937039","2023-05-02"
Cmo4IGRRNG4R+gAfC1PpAg==,A,"2023-05-02 16:04:30.515440","2023-05-02 16:15:13.992041","2023-05-02"
Cmo4IGRRNecPogAeC0aEAg==,B,"2023-05-02 16:11:26.538743","2023-05-02 16:25:10.447404","2023-05-02"
Cmo4IGRRNqwRpgAhC3FjAg==,B,"2023-05-02 16:14:08.990980","2023-05-02 16:23:04.568466","2023-05-02"
Cmo4IGRRNuYR+gAfC2VkAg==,B,"2023-05-02 16:16:24.186257","2023-05-02 16:26:09.966652","2023-05-02"
Cmo4IGRRNuYR+gAfC2VkAg==,B,"2023-05-02 17:26:41.584081","2023-05-02 17:53:22.904940","2023-05-02"
Cmo4IGRRO0URpgAhC5YJAg==,A,"2023-05-02 16:34:03.754075","2023-05-02 16:47:09.656517","2023-05-02"
Cmo4IGRROl4O1AAgC2CPAg==,A,"2023-05-02 16:30:04.682949","2023-05-02 16:57:03.643705","2023-05-02"
Cmo4IGRRPOkR+gAfC5KyAg==,A,"2023-05-02 16:41:05.562211","2023-05-02 16:49:57.944383","2023-05-02"
Cmo4IGRRPj8R+gAfC5wmAg==,B,"2023-05-02 16:46:39.810539","2023-05-02 17:09:07.753930","2023-05-02"
Cmo4IGRRQLoPogAeC5buAg==,A,"2023-05-02 19:58:20.595795","2023-05-02 20:03:22.621198","2023-05-02"
Cmo4IGRRQeER+gAfC7qzAg==,B,"2023-05-02 17:02:48.572659","2023-05-02 17:23:11.880681","2023-05-02"
Cmo4IGRRQlEO1AAgC56fAg==,B,"2023-05-02 17:04:01.499393","2023-05-02 17:10:13.721170","2023-05-02"
Cmo4IGRRRRUR+gAfC9PdAg==,A,"2023-05-02 17:19:08.606372","2023-05-02 17:25:00.208645","2023-05-02"
Cmo4IGRRS6QRpgAhDC3KAg==,B,"2023-05-02 17:43:54.883418","2023-05-02 18:00:22.911073","2023-05-02"
Cmo4IGRRS6QRpgAhDC3KAg==,B,"2023-05-02 19:03:52.723892","2023-05-02 19:12:33.778679","2023-05-02"
Cmo4IGRRSIkO1AAgC8h4Ag==,A,"2023-05-02 17:36:54.147987","2023-05-02 17:46:49.390416","2023-05-02"
Cmo4IGRRSVgO1AAgC9pnAg==,B,"2023-05-02 17:34:28.683758","2023-05-02 17:54:41.819465","2023-05-02"
Cmo4IGRRT7MR+gAfDDoEAg==,B,"2023-05-02 18:00:53.213920","2023-05-02 18:07:33.611910","2023-05-02"
Cmo4IGRRT8sRpgAhDER5Ag==,A,"2023-05-02 18:01:05.957376","2023-05-02 18:06:28.317653","2023-05-02"
Cmo4IGRRTiYPogAeDBNgAg==,B,"2023-05-02 17:54:23.670831","2023-05-02 18:10:09.422027","2023-05-02"
Cmo4IGRRTo4RpgAhDD5/Ag==,A,"2023-05-02 17:56:02.124654","2023-05-02 18:01:57.926784","2023-05-02"
Cmo4IGRRUwAR+gAfDE3sAg==,A,"2023-05-02 18:19:15.033812","2023-05-02 18:29:24.990537","2023-05-02"
Cmo4IGRRV5sRpgAhDH1gAg==,A,"2023-05-02 18:41:15.476831","2023-05-02 18:50:25.598076","2023-05-02"
Cmo4IGRRVdYO1AAgDE/VAg==,A,"2023-05-02 18:27:10.438692","2023-05-02 18:33:46.832882","2023-05-02"
Cmo4IGRRVl8O1AAgDFPNAg==,A,"2023-05-02 18:34:32.871503","2023-05-02 18:59:30.172748","2023-05-02"
Cmo4IGRRWGAR+gAfDH/QAg==,B,"2023-05-02 18:37:41.185329","2023-05-02 18:42:59.352468","2023-05-02"
Cmo4IGRRWGAR+gAfDH/QAg==,B,"2023-05-04 08:34:14.449294","2023-05-04 08:48:39.641451","2023-05-04"
Cmo4IGRRX5YRpgAhDK+DAg==,A,"2023-05-02 19:08:52.766821","2023-05-02 19:36:47.165176","2023-05-02"
Cmo4IGRRXSIRpgAhDKD+Ag==,A,"2023-05-02 18:59:10.093999","2023-05-02 19:17:46.995644","2023-05-02"
Cmo4IGRRXcEO1AAgDINYAg==,A,"2023-05-02 19:04:00.435883","2023-05-02 19:20:41.124038","2023-05-02"
Cmo4IGRRXcEO1AAgDINYAg==,A,"2023-05-03 11:36:00.484831","2023-05-03 11:42:55.552785","2023-05-03"
Cmo4IGRRZW0RpgAhDNJSAg==,A,"2023-05-02 19:33:36.814663","2023-05-02 19:51:42.976758","2023-05-02"
Cmo4QWRLeR4F2wAeB77DAg==,A,"2023-05-02 08:26:26.925618","2023-05-02 08:47:48.081418","2023-05-02"
Cmo4QWRLkaMF1wAhCDMpAg==,A,"2023-05-02 06:30:17.270358","2023-05-02 06:49:48.105831","2023-05-02"
Cmo6FGRCbcwKfwAhA4TiAg==,A,"2023-05-02 06:03:16.752916","2023-05-02 06:17:33.421351","2023-05-02"
Cmo6FGRFjugKggAgDp5uAg==,B,"2023-05-02 13:23:52.819394","2023-05-02 13:30:57.587150","2023-05-02"
Cmo6FGRFjugKggAgDp5uAg==,B,"2023-05-02 14:37:28.701128","2023-05-02 15:06:22.507864","2023-05-02"
Cmo8C2RKV+BGLwAgA5gMAg==,B,"2023-05-03 17:57:29.626380","2023-05-03 18:23:21.198512","2023-05-03"
Cmo8C2RKXIZGKQAfA8MwAg==,B,"2023-05-03 10:24:02.339223","2023-05-03 10:48:27.508512","2023-05-03"
Cmo8C2RLhmtGKwAeB/RbAg==,B,"2023-05-01 15:25:22.202429","2023-05-01 15:31:57.684949","2023-05-01"
Cmo8fWRH3i8hGwAeBStFAg==,A,"2023-05-02 13:08:39.562275","2023-05-02 13:33:23.217333","2023-05-02"
CmoCrGRPr+0NogAhAxT2Ag==,B,"2023-05-01 12:26:51.154042","2023-05-01 12:38:31.070654","2023-05-01"
CmoCrGRPr4gNogAhAxKCAg==,B,"2023-05-01 12:26:19.440387","2023-05-01 12:42:08.945288","2023-05-01"
CmoCrGRPsJMNjwAfAxd3Ag==,B,"2023-05-01 12:30:15.349647","2023-05-01 12:41:05.127848","2023-05-01"
CmoCrGRPsRYNjwAfAxqjAg==,A,"2023-05-01 12:33:14.245384","2023-05-01 12:38:54.346257","2023-05-01"
CmoCrGRPsl4NiwAeAyN/Ag==,B,"2023-05-01 12:38:10.299943","2023-05-01 12:49:30.340097","2023-05-01"
CmoCrGRPsnINogAhAyS9Ag==,A,"2023-05-01 12:37:39.591493","2023-05-01 12:51:44.947197","2023-05-01"
CmoCrGRPss4NlAAgAyQ3Ag==,B,"2023-05-01 12:39:28.109666","2023-05-01 12:58:18.647318","2023-05-01"
CmoEvWRKNaQtCgAgA5XXAg==,B,"2023-05-01 07:59:55.235222","2023-05-01 08:14:42.159226","2023-05-01"
CmoEvWRKNaQtCgAgA5XXAg==,B,"2023-05-01 19:23:27.077904","2023-05-01 19:28:54.047101","2023-05-01"
CmoH8mRS1mohIgAiA70iAg==,B,"2023-05-03 21:52:15.001807","2023-05-03 22:07:33.876897","2023-05-03"
CmoH8mRSXfYhCwAfAwS+Ag==,B,"2023-05-03 13:18:54.703572","2023-05-03 13:37:43.111984","2023-05-03"
CmoH8mRSYbYhIgAiAwtRAg==,B,"2023-05-03 13:29:59.863471","2023-05-03 13:44:39.702873","2023-05-03"
CmoH8mRSZAohIgAiAw7UAg==,B,"2023-05-03 13:44:43.607699","2023-05-03 14:02:44.458586","2023-05-03"
CmoH8mRSbOMhPwAnAyAAAg==,B,"2023-05-03 14:20:30.940643","2023-05-03 14:32:42.129105","2023-05-03"
CmoH8mRScewg+AAeAyaDAg==,B,"2023-05-03 14:40:32.846010","2023-05-03 14:56:44.143949","2023-05-03"
CmoH8mRScxch4gAsAyctAg==,B,"2023-05-03 15:02:28.352363","2023-05-03 15:24:05.178713","2023-05-03"
CmoH8mRSe3chCwAfAzPpAg==,B,"2023-05-03 18:58:06.984714","2023-05-03 19:06:12.215707","2023-05-03"
CmoH8mRSeGAg+AAeAzIVAg==,A,"2023-05-03 15:06:47.550191","2023-05-03 15:15:44.399924","2023-05-03"
CmoH8mRSf3Ah4gAsAz32Ag==,B,"2023-05-03 15:36:31.286556","2023-05-03 15:44:28.303516","2023-05-03"
CmoH8mRSf5QhVQApAzqzAg==,A,"2023-05-03 15:37:32.243553","2023-05-03 15:47:09.176178","2023-05-03"
CmoH8mRSfP8hAwAlAzLnAg==,A,"2023-05-03 15:26:45.606763","2023-05-03 15:41:53.976194","2023-05-03"
CmoH8mRSfZEhXwAqAzugAg==,B,"2023-05-03 15:30:30.031790","2023-05-03 15:36:05.270964","2023-05-03"
CmoH8mRSfgohXwAqAzwFAg==,A,"2023-05-03 15:31:22.122165","2023-05-03 15:50:28.736916","2023-05-03"
CmoH8mRSgQIhSAAoAzxgAg==,A,"2023-05-03 15:44:10.366475","2023-05-03 15:50:28.461429","2023-05-03"
CmoH8mRSh68hVQApA0g/Ag==,B,"2023-05-03 16:12:03.756673","2023-05-03 16:23:58.511462","2023-05-03"
CmoH8mRShZ4hIgAiA0pEAg==,A,"2023-05-03 16:03:01.805034","2023-05-03 16:17:09.473540","2023-05-03"
CmoH8mRShhQhSAAoA0T/Ag==,B,"2023-05-03 16:05:29.593984","2023-05-03 16:13:39.114627","2023-05-03"
CmoH8mRSjDYh4gAsA1JZAg==,A,"2023-05-03 16:32:01.832605","2023-05-03 17:01:44.254562","2023-05-03"
CmoH8mRSjwshBAAhA1FgAg==,B,"2023-05-03 16:43:40.111046","2023-05-03 17:06:08.234609","2023-05-03"
CmoH8mRSk4Mg+AAeA2JiAg==,A,"2023-05-03 17:05:00.629805","2023-05-03 17:20:01.800728","2023-05-03"
CmoH8mRSk5og+QAkA1thAg==,A,"2023-05-03 17:03:04.621136","2023-05-03 17:31:42.037620","2023-05-03"
CmoH8mRSkI0hPwAnA1k8Ag==,B,"2023-05-03 16:49:41.123637","2023-05-03 17:11:01.979655","2023-05-03"
CmoH8mRSl5QhDwAjA2ajAg==,B,"2023-05-03 17:20:21.888951","2023-05-03 17:29:14.305933","2023-05-03"
CmoH8mRSlJwiWwAtA2E2Ag==,B,"2023-05-03 17:14:07.493345","2023-05-03 17:33:33.428542","2023-05-03"
CmoH8mRSlfEhAwAlA1qSAg==,B,"2023-05-03 17:12:41.966251","2023-05-03 17:21:16.343515","2023-05-03"
CmoH8mRSm+IiWwAtA220Ag==,A,"2023-05-03 17:37:53.490473","2023-05-03 17:46:49.183379","2023-05-03"
CmoH8mRSmCwhMQAmA2rWAg==,A,"2023-05-03 17:22:38.926255","2023-05-03 17:33:02.187406","2023-05-03"
CmoH8mRSmIEhUAArA2bXAg==,B,"2023-05-03 17:25:22.688589","2023-05-03 17:54:37.591260","2023-05-03"
CmoH8mRSmSYhIgAiA20FAg==,B,"2023-05-03 17:26:21.988927","2023-05-03 17:42:58.020124","2023-05-03"
CmoH8mRSn+MhVQApA3LGAg==,B,"2023-05-03 17:56:09.113070","2023-05-03 18:06:41.241190","2023-05-03"
CmoH8mRSn4YhDwAjA3OZAg==,B,"2023-05-03 17:53:48.602297","2023-05-03 18:02:00.077198","2023-05-03"
CmoH8mRSnYIhVQApA27mAg==,B,"2023-05-03 17:45:13.277267","2023-05-03 17:50:36.177471","2023-05-03"
CmoH8mRSnmkhVQApA2/wAg==,A,"2023-05-03 17:49:03.476488","2023-05-03 17:54:23.184537","2023-05-03"
CmoH8mRSofghMQAmA31OAg==,B,"2023-05-03 18:05:37.969107","2023-05-03 18:11:21.354519","2023-05-03"
CmoH8mRSp6QhAwAlA3grAg==,B,"2023-05-03 18:28:16.823803","2023-05-03 18:56:12.261123","2023-05-03"
CmoH8mRSpbYhXwAqA3vQAg==,A,"2023-05-03 18:23:26.390205","2023-05-03 18:31:07.320040","2023-05-03"
CmoH8mRSplYhMQAmA4POAg==,A,"2023-05-03 18:22:53.908997","2023-05-03 18:36:07.283102","2023-05-03"
CmoH8mRSplYhMQAmA4POAg==,A,"2023-05-03 20:01:54.451442","2023-05-03 20:11:12.655527","2023-05-03"
CmoH8mRSpyYhPwAnA3+vAg==,B,"2023-05-03 18:27:15.884195","2023-05-03 18:35:42.239479","2023-05-03"
CmoH8mRSq4Uh4gAsA4pmAg==,B,"2023-05-03 18:45:36.108230","2023-05-03 18:51:32.352029","2023-05-03"
CmoH8mRSqDsg+AAeA4FPAg==,A,"2023-05-03 18:30:35.796219","2023-05-03 18:39:51.162392","2023-05-03"
CmoH8mRSqM0hUAArA4CZAg==,B,"2023-05-03 18:33:04.043514","2023-05-03 18:38:06.535620","2023-05-03"
CmoH8mRSqSsg+QAkA3xNAg==,B,"2023-05-03 18:35:58.674043","2023-05-03 18:58:34.449029","2023-05-03"
CmoH8mRSqfEhSAAoA4D7Ag==,B,"2023-05-03 18:38:00.855804","2023-05-03 19:06:29.815082","2023-05-03"
CmoH8mRSs/Eh4gAsA5faAg==,A,"2023-05-03 19:20:56.746984","2023-05-03 19:30:16.885186","2023-05-03"
CmoH8mRSsiYiWwAtA49TAg==,B,"2023-05-03 19:25:05.604094","2023-05-03 19:37:36.432949","2023-05-03"
CmoH8mRSulkhVQApA5tmAg==,B,"2023-05-03 19:48:01.027466","2023-05-03 20:04:00.238304","2023-05-03"
CmoH8mRSwDgh4gAsA6lwAg==,A,"2023-05-03 20:15:01.648279","2023-05-03 20:42:50.530439","2023-05-03"
CmoH8mRSxM0hBAAhA59dAg==,A,"2023-05-03 20:32:38.772045","2023-05-03 20:59:12.733229","2023-05-03"
CmoH8mRSzHAhIgAiA7PNAg==,B,"2023-05-03 21:05:52.666600","2023-05-03 21:14:25.890477","2023-05-03"
CmoH8mRSzqAhDwAjA7DsAg==,A,"2023-05-03 21:14:53.227117","2023-05-03 21:22:43.160976","2023-05-03"
CmoLIWRSNGioAwAeAwV2Ag==,B,"2023-05-03 10:16:36.185979","2023-05-03 10:26:34.157364","2023-05-03"
CmoLIWRSNOWpxwAtAwVJAg==,B,"2023-05-03 10:18:33.938242","2023-05-03 10:30:17.365704","2023-05-03"
CmoLIWRSNlCoKgAfAwi6Ag==,A,"2023-05-03 10:25:10.872368","2023-05-03 10:34:06.170494","2023-05-03"
CmoLIWRSNryoYgAqAwoYAg==,B,"2023-05-03 10:27:01.749971","2023-05-03 10:43:40.197385","2023-05-03"
CmoLIWRSNu+pCQArAwtlAg==,A,"2023-05-03 10:27:21.267305","2023-05-03 10:41:26.247046","2023-05-03"
CmoLIWRSO+6pxwAtAxCmAg==,B,"2023-05-03 10:51:14.174771","2023-05-03 11:13:14.157776","2023-05-03"
CmoLIWRSOFioLAAjAwvSAg==,B,"2023-05-03 10:37:58.413106","2023-05-03 10:44:18.156551","2023-05-03"
CmoLIWRSOOGoYgAqAw2EAg==,B,"2023-05-03 14:57:02.636085","2023-05-03 15:23:47.241760","2023-05-03"
CmoLIWRSOOGoYgAqAw2EAg==,B,"2023-05-04 05:20:53.547974","2023-05-04 05:48:17.574568","2023-05-04"
CmoLIWRSOZWoUQAmAw3iAg==,A,"2023-05-03 10:38:18.064784","2023-05-03 10:44:14.029106","2023-05-03"
CmoLIWRSOrOoZQApAxD7Ag==,A,"2023-05-03 10:43:10.107361","2023-05-03 10:50:19.822594","2023-05-03"
CmoLIWRSOwqnpgAlAxFnAg==,A,"2023-05-03 10:46:47.332825","2023-05-03 10:58:19.670254","2023-05-03"
CmoLIWRSPbGoFAAhAxcyAg==,A,"2023-05-03 11:00:09.575386","2023-05-03 11:20:12.001376","2023-05-03"
CmoLIWRSPdSpxwAtAxT4Ag==,B,"2023-05-03 10:56:58.001944","2023-05-03 11:05:49.091536","2023-05-03"
CmoLIWRSPlyoFAAhAxguAg==,B,"2023-05-03 10:58:43.384945","2023-05-03 11:05:08.621193","2023-05-03"
CmoOeGRS3+h+6AAiAwnvAg==,B,"2023-05-03 22:28:21.319553","2023-05-03 22:35:43.076584","2023-05-03"
CmoOeGRS6bR+ywAfAxVLAg==,A,"2023-05-03 23:12:20.251421","2023-05-03 23:21:18.598923","2023-05-03"
CmoOlWRSQdMC0QAlAwYKAg==,A,"2023-05-03 11:14:31.648259","2023-05-03 11:20:39.326452","2023-05-03"
CmoOlWRSRB0CogAfAwrEAg==,B,"2023-05-03 11:26:59.595210","2023-05-03 11:38:26.997795","2023-05-03"
CmoOlWRSRq8C3QAoAw4fAg==,B,"2023-05-03 11:34:37.892815","2023-05-03 11:48:00.300169","2023-05-03"
CmoOlWRSSfEE+QAsAxdDAg==,B,"2023-05-03 11:48:57.125891","2023-05-03 11:55:42.527549","2023-05-03"
CmoOlWRSSzwC9gApAxjNAg==,B,"2023-05-03 11:55:01.788924","2023-05-03 12:10:12.341265","2023-05-03"
CmoOlWRSTaUC8wAqAxieAg==,A,"2023-05-03 12:04:26.596789","2023-05-03 12:27:30.069766","2023-05-03"
CmoOlWRSU98C8wAqAyFAAg==,B,"2023-05-03 12:30:31.144310","2023-05-03 12:38:25.671391","2023-05-03"
CmoOlWRSUB4CpAAeAx+UAg==,A,"2023-05-03 12:15:01.654474","2023-05-03 12:23:23.948976","2023-05-03"
CmoOlWRSUkcCzAAkAx8nAg==,A,"2023-05-03 12:23:58.156220","2023-05-03 12:31:01.506374","2023-05-03"
CmoOlWRSV6EC9gApAy1pAg==,B,"2023-05-03 12:47:03.481017","2023-05-03 12:54:44.185997","2023-05-03"
CmoOlWRSVDEDBAArAyagAg==,B,"2023-05-03 12:32:40.699274","2023-05-03 12:54:16.543873","2023-05-03"
CmoOlWRSVM4CwAAiAyb/Ag==,A,"2023-05-03 12:34:25.728838","2023-05-03 12:41:53.170298","2023-05-03"
CmoOlWRSVMcC9gApAyZBAg==,B,"2023-05-03 12:34:50.327212","2023-05-03 13:03:20.282892","2023-05-03"
CmoOlWRSVR8CwAAiAyfuAg==,B,"2023-05-03 12:36:36.690862","2023-05-03 12:44:07.136199","2023-05-03"
CmoOlWRSW7oDBAArAzYrAg==,B,"2023-05-03 13:04:26.356213","2023-05-03 13:13:29.920856","2023-05-03"
CmoOlWRSWdQCpgAjAy0UAg==,A,"2023-05-03 12:58:09.493521","2023-05-03 13:14:30.558272","2023-05-03"
CmoOlWRSWtIC0QAlAzPBAg==,A,"2023-05-03 13:01:20.483936","2023-05-03 13:27:09.516048","2023-05-03"
CmoRpWRR+/ZspgAfCQAbAg==,A,"2023-05-03 06:17:05.645556","2023-05-03 06:25:14.745668","2023-05-03"
CmoRpWRR+UxspQAeCEiiAg==,A,"2023-05-03 11:35:49.344615","2023-05-03 11:41:41.804538","2023-05-03"
CmoRpWRR+sdsuAAkCBgJAg==,B,"2023-05-03 06:11:13.637759","2023-05-03 06:28:04.287112","2023-05-03"
CmoRpWRR/0BsuAAkCCFrAg==,B,"2023-05-03 06:30:29.379123","2023-05-03 06:37:08.189460","2023-05-03"
CmoRpWRR/JVszgAmCSGhAg==,B,"2023-05-03 06:18:36.605934","2023-05-03 06:42:10.939111","2023-05-03"
CmoRpWRR01VsoQAgCJxjAg==,B,"2023-05-03 03:22:00.834450","2023-05-03 03:34:29.728256","2023-05-03"
CmoRpWRR3OltgAAqCHe0Ag==,A,"2023-05-03 04:05:26.732268","2023-05-03 04:11:26.066152","2023-05-03"
CmoRpWRR6yZsfAAiCKslAg==,A,"2023-05-03 05:04:32.708323","2023-05-03 05:10:08.773150","2023-05-03"
CmoRpWRR9ydspgAfCPalAg==,B,"2023-05-03 05:55:05.515056","2023-05-03 06:02:12.071136","2023-05-03"
CmoRpWRRcNtsrwAjA2B0Ag==,B,"2023-05-02 20:22:39.494327","2023-05-02 20:31:10.251052","2023-05-02"
CmoRpWRRdX5s4QApA+/lAg==,A,"2023-05-02 20:42:09.102685","2023-05-02 20:48:42.725465","2023-05-02"
CmoRpWRRgYhs4QApBPGbAg==,B,"2023-05-02 21:42:47.347211","2023-05-02 22:10:39.294723","2023-05-02"
CmoRpWRRh/ts2QAoBeq3Ag==,A,"2023-05-02 22:00:31.570175","2023-05-02 22:05:57.668599","2023-05-02"
CmoRpWRRkVhszgAmBihgAg==,A,"2023-05-02 22:40:36.941111","2023-05-02 22:48:08.368444","2023-05-02"
CmoRpWRRlT9sigAlBje2Ag==,A,"2023-05-02 23:11:13.662889","2023-05-02 23:16:53.154288","2023-05-02"
CmoRpWRRmwZs/gAsBsnTAg==,A,"2023-05-02 23:21:46.761055","2023-05-02 23:33:34.986900","2023-05-02"
CmoRpWRRqL5spgAfCG1MAg==,B,"2023-05-03 00:23:27.336300","2023-05-03 00:39:08.433044","2023-05-03"
CmoRpWRRwFFsfAAiCIMUAg==,B,"2023-05-03 02:01:02.127168","2023-05-03 02:08:34.407955","2023-05-03"
CmoRpWRRzhZs4QApCBi5Ag==,B,"2023-05-03 03:00:19.934242","2023-05-03 03:05:42.667976","2023-05-03"
CmoRpWRSAZZs/gAsCPL3Ag==,A,"2023-05-03 06:45:08.599534","2023-05-03 06:55:40.417925","2023-05-03"
CmoRpWRSAfRsoQAgCOHMAg==,B,"2023-05-03 06:41:18.179287","2023-05-03 06:53:29.442079","2023-05-03"
CmoRpWRSAmdsoQAgCOMSAg==,B,"2023-05-03 06:43:52.341753","2023-05-03 06:48:53.736501","2023-05-03"
CmoRpWRSAzxs2QAoCOPuAg==,A,"2023-05-03 06:49:40.685742","2023-05-03 06:57:53.594387","2023-05-03"
CmoRpWRSBf5srwAjCDwsAg==,A,"2023-05-03 07:00:33.640710","2023-05-03 07:24:47.214028","2023-05-03"
CmoRpWRSBgxs2QAoCOh5Ag==,B,"2023-05-03 06:58:40.403636","2023-05-03 07:11:48.562625","2023-05-03"
CmoRpWRSC0Vs4QApCHDpAg==,B,"2023-05-03 07:21:15.680007","2023-05-03 07:41:04.184230","2023-05-03"
CmoRpWRSCPJs/gAsCP5zAg==,A,"2023-05-03 07:11:21.023206","2023-05-03 07:16:24.504575","2023-05-03"
CmoRpWRSCPJs/gAsCP5zAg==,A,"2023-05-04 09:56:19.228677","2023-05-04 10:08:55.421780","2023-05-04"
CmoRpWRSCPJs/gAsCP5zAg==,A,"2023-05-08 17:39:24.475663","2023-05-08 17:50:55.649920","2023-05-08"
CmoRpWRSCvVsigAlCQgDAg==,A,"2023-05-03 07:22:13.190676","2023-05-03 07:38:45.031775","2023-05-03"
CmoRpWRSCwxs8wArCIsUAg==,B,"2023-05-03 07:20:56.425552","2023-05-03 07:26:17.345775","2023-05-03"
CmoRpWRSCydszgAmCTycAg==,B,"2023-05-03 07:20:56.215928","2023-05-03 07:47:44.703202","2023-05-03"
CmoRpWRSDC1srwAjCEeBAg==,B,"2023-05-03 07:25:18.643175","2023-05-03 07:54:49.578215","2023-05-03"
CmoRpWRSDbZsrwAjCEs6Ag==,B,"2023-05-03 07:37:42.836101","2023-05-03 07:56:59.347073","2023-05-03"
CmoRpWRSDbZsrwAjCEs6Ag==,B,"2023-05-04 03:49:44.565472","2023-05-04 04:04:50.612520","2023-05-04"
CmoRpWRSDvZs8wArCJGiAg==,A,"2023-05-03 07:36:30.016860","2023-05-03 07:43:40.061452","2023-05-03"
CmoRpWRSElds8wArCJmjAg==,A,"2023-05-03 07:51:48.272366","2023-05-03 08:10:23.161010","2023-05-03"
CmoRpWRSFKVs4QApCIRUAg==,B,"2023-05-03 08:03:55.235938","2023-05-03 08:16:35.242598","2023-05-03"
CmoRpWRSG8tsfAAiCPqOAg==,A,"2023-05-03 08:31:37.519432","2023-05-03 08:47:06.444136","2023-05-03"
CmoRpWRSG9NspQAeCIpwAg==,B,"2023-05-03 08:31:19.903617","2023-05-03 08:36:45.727996","2023-05-03"
CmoRpWRSH5tsuAAkCFbuAg==,B,"2023-05-03 08:48:14.066367","2023-05-03 09:07:35.140199","2023-05-03"
CmoRpWRSHntsrwAjCG3xAg==,A,"2023-05-03 08:43:23.217259","2023-05-03 09:13:21.280000","2023-05-03"
CmoRpWRSI5ds0AAnCJsNAg==,B,"2023-05-03 09:05:10.118910","2023-05-03 09:21:21.109037","2023-05-03"
CmoRpWRSIKBs/gAsCSXhAg==,B,"2023-05-03 08:52:29.009931","2023-05-03 09:17:37.828179","2023-05-03"
CmoRpWRSIPhs2QAoCR1XAg==,B,"2023-05-03 08:54:11.503921","2023-05-03 09:02:27.317568","2023-05-03"
CmoRpWRSIihsigAlCTHHAg==,B,"2023-05-03 09:09:52.543474","2023-05-03 09:20:10.443833","2023-05-03"
CmoRpWRSJGFs4QApCKWKAg==,A,"2023-05-03 09:08:41.965409","2023-05-03 09:21:45.594441","2023-05-03"
CmoRpWRSJPhsfAAiCQugAg==,B,"2023-05-03 09:10:51.938295","2023-05-03 09:28:32.695702","2023-05-03"
CmoRpWRSKI5spgAfCU9cAg==,A,"2023-05-03 09:26:40.304812","2023-05-03 09:34:42.635653","2023-05-03"
CmoRpWRSKdNs4QApCLByAg==,A,"2023-05-03 09:32:10.581706","2023-05-03 09:40:46.566170","2023-05-03"
CmoRpWRSL65spgAfCV27Ag==,B,"2023-05-03 09:56:29.165211","2023-05-03 10:18:40.773625","2023-05-03"
CmoRpWRSLMFsrwAjCIU2Ag==,A,"2023-05-03 09:44:13.104136","2023-05-03 09:49:16.167456","2023-05-03"
CmoRpWRSLMdtgAAqCP+0Ag==,B,"2023-05-03 09:45:36.055243","2023-05-03 09:51:39.967848","2023-05-03"
CmoRpWRSLMdtgAAqCP+0Ag==,B,"2023-05-04 08:17:07.718672","2023-05-04 08:28:29.403123","2023-05-04"
CmoRpWRSLMdtgAAqCP+0Ag==,B,"2023-05-05 12:14:25.664743","2023-05-05 12:20:21.845706","2023-05-05"
CmoRpWRSM4FspQAeCLWyAg==,A,"2023-05-03 10:12:41.658587","2023-05-03 10:27:31.003242","2023-05-03"
CmoTQWRGU+y7jAAfA7GqAg==,B,"2023-05-02 07:31:10.360280","2023-05-02 07:58:00.432737","2023-05-02"
CmoTwWRPlCuWWAAhAwfgAg==,B,"2023-05-01 10:28:30.661395","2023-05-01 10:49:05.873223","2023-05-01"
CmoTwWRPlTqWWAAhAw6GAg==,B,"2023-05-07 07:12:57.866878","2023-05-07 07:28:10.410550","2023-05-07"
CmoTwWRPlWCWWAAhAw+/Ag==,B,"2023-05-01 10:33:16.357897","2023-05-01 10:38:54.570014","2023-05-01"
CmoTwWRPlt2WWAAhAxr7Ag==,B,"2023-05-01 10:40:34.814899","2023-05-01 10:48:56.167450","2023-05-01"
CmoTwWRPm8qWMQAfAz+FAg==,A,"2023-05-01 11:01:03.294077","2023-05-01 11:29:52.030210","2023-05-01"
CmoTwWRPmKyWOQAgAyZDAg==,A,"2023-05-01 10:48:16.056559","2023-05-01 10:56:20.944200","2023-05-01"
CmoTwWRPmNGWMQAfAyhsAg==,B,"2023-05-01 10:49:44.257836","2023-05-01 10:55:17.694911","2023-05-01"
CmoTwWRPmPOWOQAgAyikAg==,A,"2023-05-01 10:49:19.518157","2023-05-01 11:03:24.549253","2023-05-01"
CmoTwWRPmmyWOQAgAzLoAg==,A,"2023-05-01 10:56:25.171119","2023-05-01 11:06:27.537878","2023-05-01"
CmoTwWRPmmyWOQAgAzLoAg==,A,"2023-05-08 07:24:20.511599","2023-05-08 07:52:02.449238","2023-05-08"
CmoTwWRPmzaWMQAfAztcAg==,A,"2023-05-01 10:58:19.300279","2023-05-01 11:04:02.908125","2023-05-01"
